1982-12-1	-0.162
1983-1-1	-0.482
1983-2-1	-0.587
1983-3-1	-0.752
1983-4-1	-0.556
1983-5-1	-0.059
1983-6-1	0.371
1983-7-1	0.525
1983-8-1	0.345
1983-9-1	-0.069
1983-10-1	-0.288
1983-11-1	-0.343
1983-12-1	-0.101
1984-1-1	-0.223
1984-2-1	-0.149
1984-3-1	-0.122
1984-4-1	0.05
1984-5-1	-0.305
1984-6-1	-0.357
1984-7-1	-0.366
1984-8-1	-0.498
1984-9-1	-0.608
1984-10-1	-0.654
1984-11-1	-0.418
1984-12-1	-0.278
1985-1-1	-0.466
1985-2-1	-0.627
1985-3-1	-0.541
1985-4-1	-0.2
1985-5-1	-0.223
1985-6-1	-0.629
1985-7-1	-0.403
1985-8-1	-0.459
1985-9-1	-0.238
1985-10-1	-0.498
1985-11-1	0.074
1985-12-1	-0.417
1986-1-1	-0.113
1986-2-1	-0.135
1986-3-1	-0.2
1986-4-1	-0.286
1986-5-1	-0.154
1986-6-1	-0.278
1986-7-1	-0.546
1986-8-1	-0.401
1986-9-1	-0.142
1986-10-1	-0.048
1986-11-1	-0.244
1986-12-1	-0.274
1987-1-1	-0.081
1987-2-1	0.041
1987-3-1	-0.137
1987-4-1	-0.157
1987-5-1	0.165
1987-6-1	0.109
1987-7-1	0.207
1987-8-1	0.297
1987-9-1	0.393
1987-10-1	0.255
1987-11-1	-0.051
1987-12-1	0.152
1988-1-1	0.353
1988-2-1	-0.154
1988-3-1	-0.313
1988-4-1	-0.128
1988-5-1	-0.513
1988-6-1	-0.272
1988-7-1	-0.15
1988-8-1	-0.289
1988-9-1	-0.394
1988-10-1	-0.525
1988-11-1	-0.183
1988-12-1	0.156
1989-1-1	-0.281
1989-2-1	-0.045
1989-3-1	-0.319
1989-4-1	-0.48
1989-5-1	-0.594
1989-6-1	-0.78
1989-7-1	-0.447
1989-8-1	-0.321
1989-9-1	-0.225
1989-10-1	-0.412
1989-11-1	-0.338
1989-12-1	-0.167
1990-1-1	-0.099
1990-2-1	-0.289
1990-3-1	-0.143
1990-4-1	-0.385
1990-5-1	-0.348
1990-6-1	-0.568
1990-7-1	-0.246
1990-8-1	-0.392
1990-9-1	-0.183
1990-10-1	-0.345
1990-11-1	-0.094
1990-12-1	0.003
1991-1-1	0.065
1991-2-1	-0.097
1991-3-1	-0.037
1991-4-1	0.289
1991-5-1	0.379
1991-6-1	0.263
1991-7-1	0.27
1991-8-1	0.058
1991-9-1	0.099
1991-10-1	-0.03
1991-11-1	0.04
1991-12-1	0.084
1992-1-1	-0.321
1992-2-1	-0.389
1992-3-1	-0.671
1992-4-1	-0.553
1992-5-1	-0.549
1992-6-1	-0.861
1992-7-1	-0.479
1992-8-1	-0.768
1992-9-1	-0.833
1992-10-1	-0.627
1992-11-1	-0.399
1992-12-1	-0.317
1993-1-1	-0.196
1993-2-1	0.035
1993-3-1	-0.295
1993-4-1	-0.181
1993-5-1	-0.027
1993-6-1	-0.108
1993-7-1	-0.152
1993-8-1	-0.305
1993-9-1	-0.17
1993-10-1	-0.156
1993-11-1	-0.149
1993-12-1	-0.206
1994-1-1	0.025
1994-2-1	-0.146
1994-3-1	0.202
1994-4-1	0.351
1994-5-1	0.544
1994-6-1	0.433
1994-7-1	0.557
1994-8-1	0.811
1994-9-1	0.529
1994-10-1	0.707
1994-11-1	0.287
1994-12-1	0.263
1995-1-1	0.14
1995-2-1	0.164
1995-3-1	-0.05
1995-4-1	-0.221
1995-5-1	-0.251
1995-6-1	-0.078
1995-7-1	-0.169
1995-8-1	-0.144
1995-9-1	-0.18
1995-10-1	-0.367
1995-11-1	-0.294
1995-12-1	0.09
1996-1-1	-0.021
1996-2-1	-0.033
1996-3-1	-0.085
1996-4-1	-0.369
1996-5-1	-0.266
1996-6-1	-0.394
1996-7-1	-0.643
1996-8-1	-0.681
1996-9-1	-0.712
1996-10-1	-1.108
1996-11-1	-0.797
1996-12-1	-0.413
1997-1-1	-0.11
1997-2-1	0.079
1997-3-1	0.043
1997-4-1	0.054
1997-5-1	0.025
1997-6-1	0.082
1997-7-1	0.447
1997-8-1	0.634
1997-9-1	0.771
1997-10-1	0.873
1997-11-1	1.279
1997-12-1	0.863
1998-1-1	0.525
1998-2-1	0.422
1998-3-1	-0.055
1998-4-1	0.047
1998-5-1	0.14
1998-6-1	0.147
1998-7-1	-0.385
1998-8-1	-0.58
1998-9-1	-0.496
1998-10-1	-0.743
1998-11-1	-0.653
1998-12-1	-0.336
1999-1-1	-0.13
1999-2-1	-0.038
1999-3-1	0.102
1999-4-1	-0.002
1999-5-1	-0.186
1999-6-1	-0.145
1999-7-1	0.112
1999-8-1	0.023
1999-9-1	-0.05
1999-10-1	-0.19
1999-11-1	-0.116
1999-12-1	-0.148
2000-1-1	-0.125
2000-2-1	-0.009
2000-3-1	0.14
2000-4-1	0.141
2000-5-1	0.113
2000-6-1	-0.022
2000-7-1	0.077
2000-8-1	0.131
2000-9-1	-0.096
2000-10-1	-0.142
2000-11-1	-0.306
2000-12-1	-0.248
2001-1-1	-0.431
2001-2-1	-0.017
2001-3-1	-0.01
2001-4-1	0.136
2001-5-1	0.137
2001-6-1	0.127
2001-7-1	-0.14
2001-8-1	-0.301
2001-9-1	-0.223
2001-10-1	-0.451
2001-11-1	-0.245
2001-12-1	-0.051
2002-1-1	-0.142
2002-2-1	-0.098
2002-3-1	0.008
2002-4-1	-0.352
2002-5-1	-0.329
2002-6-1	-0.19
2002-7-1	-0.26
2002-8-1	-0.208
2002-9-1	0.286
2002-10-1	0.405
2002-11-1	0.096
2002-12-1	-0.158
2003-1-1	-0.239
2003-2-1	0.017
2003-3-1	-0.039
2003-4-1	-0.099
2003-5-1	-0.164
2003-6-1	0.139
2003-7-1	0.131
2003-8-1	0.108
2003-9-1	-0.061
2003-10-1	-0.243
2003-11-1	-0.159
2003-12-1	0.189
2004-1-1	0.044
2004-2-1	0.114
2004-3-1	0.077
2004-4-1	-0.08
2004-5-1	-0.565
2004-6-1	-0.384
2004-7-1	-0.301
2004-8-1	-0.132
2004-9-1	-0.106
2004-10-1	-0.004
2004-11-1	-0.153
2004-12-1	-0.132
2005-1-1	-0.124
2005-2-1	-0.56
2005-3-1	-0.432
2005-4-1	0.084
2005-5-1	-0.033
2005-6-1	-0.176
2005-7-1	-0.384
2005-8-1	-0.345
2005-9-1	-0.534
2005-10-1	-0.436
2005-11-1	-0.272
2005-12-1	-0.3
2006-1-1	-0.135
2006-2-1	-0.305
2006-3-1	-0.226
2006-4-1	-0.015
2006-5-1	-0.207
2006-6-1	-0.059
2006-7-1	0.04
2006-8-1	0.229
2006-9-1	0.428
2006-10-1	0.577
2006-11-1	0.501
2006-12-1	0.172
2007-1-1	0.224
2007-2-1	0.15
2007-3-1	0.116
2007-4-1	0.1
2007-5-1	0.27
2007-6-1	0.03
2007-7-1	0.045
2007-8-1	0.236
2007-9-1	0.235
2007-10-1	0.068
2007-11-1	-0.023
2007-12-1	-0.227
2008-1-1	0.115
2008-2-1	-0.072
2008-3-1	0.097
2008-4-1	-0.153
2008-5-1	0.178
2008-6-1	0.215
2008-7-1	0.246
2008-8-1	0.124
2008-9-1	0.086
2008-10-1	0.029
2008-11-1	-0.128
2008-12-1	-0.053
2009-1-1	0.031
2009-2-1	0.163
2009-3-1	0.1
2009-4-1	0.126
2009-5-1	0.256
2009-6-1	0.1
2009-7-1	-0.192
2009-8-1	-0.104
2009-9-1	-0.103
2009-10-1	-0.013
2009-11-1	-0.067
2009-12-1	0.16
2010-1-1	0.294
2010-2-1	0.023
2010-3-1	0.458
2010-4-1	0.37
2010-5-1	-0.03
2010-6-1	-0.14
2010-7-1	-0.001
2010-8-1	-0.062
2010-9-1	-0.268
2010-10-1	-0.437
2010-11-1	-0.495
2010-12-1	-0.212
2011-1-1	0.192
2011-2-1	0.242
2011-3-1	0.367
2011-4-1	0.154
2011-5-1	-0.089
2011-6-1	0.055
2011-7-1	0.223
2011-8-1	0.344
2011-9-1	0.202
2011-10-1	0.356
2011-11-1	0.336
2011-12-1	-0.128
2012-1-1	0.046
2012-2-1	-0.078
2012-3-1	0.026
2012-4-1	-0.271
2012-5-1	-0.37
2012-6-1	0.001
2012-7-1	0.546
2012-8-1	0.652
2012-9-1	0.453
2012-10-1	0.11
2012-11-1	-0.1
2012-12-1	0.268
2013-1-1	-0.065
2013-2-1	0.189
2013-3-1	0.083
2013-4-1	-0.297
2013-5-1	-0.506
2013-6-1	-0.497
2013-7-1	-0.18
2013-8-1	-0.194
2013-9-1	-0.31
2013-10-1	-0.168
2013-11-1	0.199
2013-12-1	0.141
2014-1-1	-0.101
2014-2-1	-0.089
2014-3-1	-0.151
2014-4-1	-0.058
2014-5-1	-0.092
2014-6-1	-0.028
2014-7-1	-0.363
2014-8-1	-0.372
2014-9-1	-0.145
2014-10-1	0.141
2014-11-1	0.01
2014-12-1	0.046
2015-1-1	-0.1
2015-2-1	-0.345
2015-3-1	-0.241
2015-4-1	-0.008
2015-5-1	0.24
2015-6-1	0.296
2015-7-1	0.225
2015-8-1	0.567
2015-9-1	0.294
2015-10-1	0.483
2015-11-1	0.347
2015-12-1	0.272
2016-1-1	0.266
2016-2-1	-0.11
2016-3-1	-0.009
2016-4-1	0.146
2016-5-1	-0.113
2016-6-1	-0.443
2016-7-1	-0.758
2016-8-1	-0.444
2016-9-1	-0.437
2016-10-1	-0.372
2016-11-1	-0.382
2016-12-1	-0.31
2017-1-1	-0.086
2017-2-1	0.101
2017-3-1	0.357
2017-4-1	0.499
2017-5-1	0.536
2017-6-1	0.424
2017-7-1	0.52
2017-8-1	0.349
2017-9-1	0.034
2017-10-1	0.016
2017-11-1	0.289
2017-12-1	0.109
2018-1-1	-0.2
2018-2-1	0.215
2018-3-1	-0.12
2018-4-1	-0.083
2018-5-1	0.122
2018-6-1	0.155
2018-7-1	0.053
2018-8-1	0.122
2018-9-1	0.604
2018-10-1	0.685
2018-11-1	0.5
2018-12-1	0.309
2019-1-1	0.387
2019-2-1	0.416
2019-3-1	0.224
2019-4-1	0.258
2019-5-1	0.539
2019-6-1	0.605
2019-7-1	0.597
2019-8-1	0.436
2019-9-1	0.893
2019-10-1	0.964
2019-11-1	0.835
2019-12-1	0.243
2020-1-1	0.173
2020-2-1	0.054
2020-3-1	0.019
2020-4-1	-0.011
2020-5-1	0.298
2020-6-1	0.454
2020-7-1	0.32
2020-8-1	-0.183
2020-9-1	-0.19
2020-10-1	0.074
2020-11-1	0.02
2020-12-1	0.03
2021-1-1	0.051
2021-2-1	0.243
2021-3-1	0.266
2021-4-1	0.25
2021-5-1	0.009
2021-6-1	-0.002
2021-7-1	-0.228
2021-8-1	-0.099
2021-9-1	-0.058
2021-10-1	-0.091
2021-11-1	0.069
2021-12-1	-0.12
2022-1-1	-0.056
2022-2-1	-0.083
2022-3-1	-0.093
2022-4-1	-0.068
2022-5-1	-0.122
2022-6-1	-0.335
2022-7-1	-0.195
2022-8-1	-0.246
2022-9-1	-0.322
2022-10-1	-0.691
2022-11-1	-0.269
2022-12-1	-0.092
